popularity,energy,acousticness,valence,loudness,tempo
1.0,-0.23845342652326249,0.2872141763032714,-0.003114931664649785,-0.25824549478265085,-0.2295149941206169
-0.23845342652326249,1.0,-0.8037786894885762,0.3227975275531862,0.7888007767277266,0.26503007571183823
0.2872141763032714,-0.8037786894885762,1.0,-0.09968145791590349,-0.617000294655959,-0.26592242531205906
-0.003114931664649785,0.3227975275531862,-0.09968145791590349,1.0,0.3540641624302612,0.19469765646655096
-0.25824549478265085,0.7888007767277266,-0.617000294655959,0.3540641624302612,1.0,0.2516127598630798
-0.2295149941206169,0.26503007571183823,-0.26592242531205906,0.19469765646655096,0.2516127598630798,1.0
