popularity,energy,acousticness,valence,loudness,tempo
1.0,0.10137672506714653,-0.2211843762882691,0.031045333532616935,0.14472515720868157,0.04398057887733809
0.10137672506714653,1.0,-0.7488449703735329,0.27750885381448603,0.79436315138612,0.0008714612111152668
-0.2211843762882691,-0.7488449703735329,1.0,-0.26973057411660223,-0.6228999267568297,-0.181046239826562
0.031045333532616935,0.27750885381448603,-0.26973057411660223,1.0,0.17913747902736504,0.06522452834462102
0.14472515720868157,0.79436315138612,-0.6228999267568297,0.17913747902736504,1.0,-0.04939601468840982
0.04398057887733809,0.0008714612111152668,-0.181046239826562,0.06522452834462102,-0.04939601468840982,1.0
