popularity,energy,acousticness,valence,loudness,tempo
1.0,-0.12449480683028451,0.03792128663265722,-0.001961701783996101,-0.010494367062399134,-0.07375427651669672
-0.12449480683028451,1.0,-0.08989534251213988,-0.3786692068211457,0.4887327156723802,0.27730079514142764
0.03792128663265722,-0.08989534251213988,1.0,0.05369110175116725,-0.022318670749207386,0.0357479533283879
-0.001961701783996101,-0.3786692068211457,0.05369110175116725,1.0,-0.2165300150794548,-0.09819430051781802
-0.010494367062399134,0.4887327156723802,-0.022318670749207386,-0.2165300150794548,1.0,0.24327268077438155
-0.07375427651669672,0.27730079514142764,0.0357479533283879,-0.09819430051781802,0.24327268077438155,1.0
